URL,Status_Code,Title,Meta_Description,H1,H2s,Canonical,Meta_Robots,Word_Count,Internal_Links,External_Links,Image_Count,Images_With_Alt_Count
https://www.ikea.com/in/en/search/?group=Natural%20fibres,200,Search - IKEA,IKEA Search puts the extensive IKEA range at user’s fingertips.,,,,"noindex, nofollow",6,1,0,0,0
https://www.ikea.com/in/en/cat/standard-led-light-bulbs-700412/?filters=f-availability%3AAVAILABLE_ONLINE,200,Standard LED Light Bulbs - Illuminate Your Space Efficiently - IKEA,Illuminate your space efficiently with our range of standard LED light bulbs. Shop now at IKEA for energy-efficient and bright lighting solutions.,Standard LED light bulbs,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/standard-led-light-bulbs-700412/,"index, follow",388,42,0,37,37
https://www.ikea.com/in/en/cat/air-quality-products-49081/,200,Buy Air Purifier Online in India - IKEA,IKEA air purifiers have filters that eliminate around 99.5 percent of pollen and dust. This keeps the air in your home free of allergy triggers. Shop Now.,Air purifiers & accessories,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/air-quality-products-49081/,"index, follow",884,34,0,31,31
https://www.ikea.com/in/en/cat/tools-fittings-16292/,200,Diy Tools - Buy diy tool kit online at affordable price in india. - IKEA,"If you're looking to take up a home improvement project, our DIY tools are here to help. With our DIY tool kit, you can hang pictures, maintain furniture, put them together and more! Browse our online store for DIY essentials and DIY accessories!",Tools & fittings,Sort and Filter | Results list,https://www.ikea.com/in/en/cat/tools-fittings-16292/,"index, follow",499,31,0,26,26
https://www.ikea.com/in/en/cat/desks-for-office-47069/,200,Office Desk - Buy desk online for your office or home - IKEA,Explore our office desk and home office desk collection to find something to suit your space. We have different options for your space. Shop now.,Desks for office,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/desks-for-office-47069/,"index, follow",2102,76,0,72,72
https://www.ikea.com/in/en/cat/office-chairs-20654/,200,Buy Office Chair Online at Best Price in India - IKEA,Shop the best-priced office chairs online in India at IKEA. Elevate your workspace with ergonomic designs for a comfortable and efficient workday. Shop Now.,Office chairs,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/office-chairs-20654/,"index, follow",2320,68,0,52,52
https://www.ikea.com/in/en/cat/storage-units-cabinets-for-office-47084/,200,Office Drawer & Cabinet for Smart Storage - IKEA,"Keep your workspace tidy with office drawers and cabinets that store files, tools, and supplies with ease. Shop at IKEA.",Storage units & cabinets for office,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/storage-units-cabinets-for-office-47084/,"index, follow",2472,17,1,11,11
https://www.ikea.com/in/en/cat/dining-furniture-700417/,200,Dining Furniture - Buy Dining Furniture Sets at Best Price  - IKEA,"Gather for greatness! IKEA dining furniture sets offer durability, style, and the space to feast. Elevate your dining experience and savor every moment! Explore now.",Dining furniture,Sort and Filter | Results list | Buy dining room furniture online in India,https://www.ikea.com/in/en/cat/dining-furniture-700417/,"index, follow",1833,80,0,72,72
https://www.ikea.com/in/en/cat/bar-furniture-16244/,200,Bar Furniture - Buy home bar furniture online at affordable price in india. - IKEA,"Set the bar for mealtimes with our home bar furniture! We have height-adjustable chairs, stools and bar furniture that go with regular tables and countertops. Choose high tables or tall tables or pick some chairs for your island or kitchen worktop.",Bar furniture,Sort and Filter | Results list | Selecting the right bar stool,https://www.ikea.com/in/en/cat/bar-furniture-16244/,"index, follow",930,34,0,28,28
https://www.ikea.com/in/en/cat/cafe-furniture-19141/,200,Café furniture - Buy modern café tables and chairs - IKEA,"Buy café furniture online. IKEA offers an extensive range of modern, high quality café furniture, perfect for creating stylish and functional spaces. Shop now only at IKEA.",Café furniture,Sort and Filter | Results list | Buy modern cafe furniture online at IKEA,https://www.ikea.com/in/en/cat/cafe-furniture-19141/,"index, follow",3059,28,1,21,21
https://www.ikea.com/in/en/cat/benches-700319/,200,Buy Benches Online - Explore Trendy Bench Designs at IKEA - IKEA,"Shop for benches online at IKEA. From stylish dining benches to hallway options and functional storage benches, find the perfect seating solution for every space in your home.",Benches,Sort and Filter | Results list | Buy Stylish Benches Online to Transform Your Space,https://www.ikea.com/in/en/cat/benches-700319/,"index, follow",2095,75,0,43,43
https://www.ikea.com/in/en/cat/coffee-side-tables-10705/,200,Buy Center Tables for Living Room at Best Price in India - IKEA,"Shop center tables for living rooms at IKEA. Explore stylish sofa tables, coffee tables, and living room tables to elevate your space. Buy now!",Coffee & side tables,Sort and Filter | Results list | Take off for movie night,https://www.ikea.com/in/en/cat/coffee-side-tables-10705/,"index, follow",1839,41,0,34,34
https://www.ikea.com/in/en/cat/stools-22659/,200,"Stools - Buy Best Quality, Stylish Stools Online - IKEA","Buy stools online - from storage to step stools, our range offers amazing designs to suit every taste and bring both functionality & aesthetic appeal into your home. Shop Now.",Stools,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/stools-22659/,"index, follow",2564,59,8,30,30
https://www.ikea.com/in/en/cat/step-stools-step-ladders-20611/,200,Buy Step Stools & Ladders Online at Affordable Price - IKEA,Need a little lift? Our step stools are here to the rescue. Reach the top of the cabinets using our kitchen ladder or keep a folding step stool in the bathroom for the kiddos to use. Check out our range of folding step ladder and step stool now!,Step stools & step ladders,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/step-stools-step-ladders-20611/,"index, follow",1721,19,0,10,10
https://www.ikea.com/in/en/cat/childrens-tables-18768/,200,Childrens Table - Buy kids table online at affordable price in india. - IKEA,"We've designed our childrens table to fit your kids just right. So your little ones have a kids table that meets their needs. Lightweight yet durable, our furniture makes it for even the kids to move them. Browse childrens tables online or in-store.",Children's tables,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/childrens-tables-18768/,"index, follow",469,16,0,12,12
https://www.ikea.com/in/en/cat/childrens-chairs-bc004/,200,Children's chairs - IKEA,Children's chairs,Children's chairs,Chairs designed especially for your little one | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/childrens-chairs-bc004/,"index, follow",1055,59,0,55,55
https://www.ikea.com/in/en/cat/baby-chairs-highchairs-45782/,200,High Chair - Buy high chairs online at affordable price in india. - IKEA,"A high chair lets your baby sit with the family and develop their social and eating skills. We've got high chairs with rounded edges, stable bases and safety belts to keep your toddler secure. Browse our highchairs range to make feeding time easier.",Baby chairs & highchairs,Give Your Little One A Seat At The Table | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/baby-chairs-highchairs-45782/,"index, follow",640,42,0,34,34
https://www.ikea.com/in/en/cat/dressing-table-chairs-stools-59250/,200,Buy Dressing Table Stools and Chairs Online - IKEA,"The chic dressing table stools from IKEA will complete your dressing area. In India, look into stylish and cozy solutions to liven up your daily grind.","Dressing table, chairs & stools",Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/dressing-table-chairs-stools-59250/,"index, follow",88,11,0,7,7
https://www.ikea.com/in/en/cat/tables-700675/,200,Tables - IKEA,Tables,Tables,Sort and Filter | Results list,https://www.ikea.com/in/en/cat/tables-700675/,"index, follow",579,67,0,64,64
https://www.ikea.com/in/en/cat/chairs-700676/,200,Chairs for Every Space – Comfy & Stylish Seating - IKEA,"Discover chairs that fit every need—from dining to office to lounging, all with great design and comfort. Shop at IKEA.",Chairs,Sort and Filter | Results list | Buy chairs online at best price,https://www.ikea.com/in/en/cat/chairs-700676/,"index, follow",1898,97,0,64,64
https://www.ikea.com/in/en/cat/vihals-dining-room-series-700641/,200,VIHALS dining room series - IKEA,VIHALS dining room series,VIHALS dining room series,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/vihals-dining-room-series-700641/,"index, follow",503,58,0,55,55
https://www.ikea.com/in/en/p/vihals-chair-white-tibbleby-beige-grey-10592761/,200,"VIHALS chair, white/Tibbleby beige-grey - IKEA","VIHALS chair, white/Tibbleby beige-grey VIHALS chair offers good value with style, versatility and lasting quality. The padded seat and back makes it comfy for everyday use and the straighforward design will blend right in. Upholstered backrest provides good support for your back.","VIHALS Chair, white/Tibbleby beige-grey",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/vihals-chair-white-tibbleby-beige-grey-10592761/,"index, follow",665,8,0,21,20
https://www.ikea.com/in/en/p/haegernaes-table-and-4-chairs-black-stained-pine-30576034/,200,"HÄGERNÄS table and 4 chairs, black stained pine - IKEA","HÄGERNÄS table and 4 chairs, black stained pine For a softer seat or to add a personal touch to the room, complete with a chair pad in the style and colour of your choice. This sturdy dining set with a table and four chairs is perfect for your breakfast nook or smaller dining area.","HÄGERNÄS Table and 4 chairs, black stained pine",Must be completed with | How to get it | Product details,https://www.ikea.com/in/en/p/haegernaes-table-and-4-chairs-black-stained-pine-30576034/,"index, follow",868,12,0,16,15
https://www.ikea.com/in/en/p/hauga-hauga-table-and-4-chairs-white-white-s59575114/,200,"HAUGA / HAUGA table and 4 chairs, white/white, 118x74 cm (461/2x291/8"") - IKEA","HAUGA / HAUGA table and 4 chairs, white/white, 118x74 cm (461/2x291/8"") HAUGA 4-seat dining set adds character and traditional appeal wherever it goes. Pairs perfectly with HAUGA storage for a coordinated solution in both style and function.","HAUGA / HAUGA Table and 4 chairs, white/white, 118x74 cm (46 1/2x29 1/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/hauga-hauga-table-and-4-chairs-white-white-s59575114/,"index, follow",702,10,0,20,19
https://www.ikea.com/in/en/p/gunde-gunde-table-and-2-folding-chairs-folding-black-black-s09564603/,200,"GUNDE / GUNDE table and 2 folding chairs, folding black/black, 67x67 cm (263/8x263/8"") - IKEA","GUNDE / GUNDE table and 2 folding chairs, folding black/black, 67x67 cm (263/8x263/8"") The table is very sturdy thanks to the metal frame. Can be folded up which saves space when not in use. The foil melamine surface of the table top is durable, easy to clean and nice to the touch.","GUNDE / GUNDE Table and 2 folding chairs, folding black/black, 67x67 cm (26 3/8x26 3/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/gunde-gunde-table-and-2-folding-chairs-folding-black-black-s09564603/,"index, follow",591,13,0,12,11
https://www.ikea.com/in/en/p/vihals-vihals-table-and-4-chairs-white-white-tibbleby-beige-grey-s49599506/,200,"VIHALS / VIHALS table and 4 chairs, white/white Tibbleby beige-grey, 120/180x74 cm (471/4/707/8x291/8"") - IKEA","VIHALS / VIHALS table and 4 chairs, white/white Tibbleby beige-grey, 120/180x74 cm (471/4/707/8x291/8"") VIHALS dining furniture offers good value with style, versatility and lasting quality. The tables and chairs come in different shapes, sizes and colours to meet your specific taste and needs.","VIHALS / VIHALS Table and 4 chairs, white/white Tibbleby beige-grey, 120/180x74 cm (47 1/4/70 7/8x29 1/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/vihals-vihals-table-and-4-chairs-white-white-tibbleby-beige-grey-s49599506/,"index, follow",776,11,0,22,22
https://www.ikea.com/in/en/p/vihals-vihals-table-and-4-chairs-white-white-s69599510/,200,"VIHALS / VIHALS table and 4 chairs, white/white, 120/180x74 cm (471/4/707/8x291/8"") - IKEA","VIHALS / VIHALS table and 4 chairs, white/white, 120/180x74 cm (471/4/707/8x291/8"") VIHALS dining furniture offers good value with style, versatility and lasting quality. The tables and chairs come in different shapes, sizes and colours to meet your specific taste and needs.","VIHALS / VIHALS Table and 4 chairs, white/white, 120/180x74 cm (47 1/4/70 7/8x29 1/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/vihals-vihals-table-and-4-chairs-white-white-s69599510/,"index, follow",712,11,0,18,18
https://www.ikea.com/in/en/p/norden-froesvi-table-and-4-chairs-birch-beech-s69568900/,200,"NORDEN / FRÖSVI table and 4 chairs, birch/beech, 26/89/152 cm (101/4/35/597/8"") - IKEA","NORDEN / FRÖSVI table and 4 chairs, birch/beech, 26/89/152 cm (101/4/35/597/8"") Small, neat dimensions make the table easy to furnish with, even when space is limited. Table with drop-leaves seats 2-4; makes it possible to adjust the table size according to need.","NORDEN / FRÖSVI Table and 4 chairs, birch/beech, 26/89/152 cm (10 1/4/35/59 7/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/norden-froesvi-table-and-4-chairs-birch-beech-s69568900/,"index, follow",601,11,0,24,23
https://www.ikea.com/in/en/p/hauga-stefan-table-and-2-chairs-grey-brown-black-s09575140/,200,"HAUGA / STEFAN table and 2 chairs, grey/brown-black, 74x74 cm (291/8x291/8"") - IKEA","HAUGA / STEFAN table and 2 chairs, grey/brown-black, 74x74 cm (291/8x291/8"") Traditional HAUGA table for 2 paired with slatted STEFAN chairs in solid wood – ideal for smaller dining areas in the kitchen or living room. Add a chair cushion in a style you like for extra comfort.","HAUGA / STEFAN Table and 2 chairs, grey/brown-black, 74x74 cm (29 1/8x29 1/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/hauga-stefan-table-and-2-chairs-grey-brown-black-s09575140/,"index, follow",611,10,0,12,12
https://www.ikea.com/in/en/p/pinntorp-pinntorp-table-and-4-chairs-light-brown-stained-white-stained-light-brown-stained-s69564450/,200,"PINNTORP / PINNTORP table and 4 chairs, light brown stained white stained/light brown stained, 125 cm (491/4"") - IKEA","PINNTORP / PINNTORP table and 4 chairs, light brown stained white stained/light brown stained, 125 cm (491/4"") A natural gathering point for meals, activities and chit-chat. Thanks to the sturdy construction and gracefully aging wooden surface, this table will be a place where memories are created over many years.","PINNTORP / PINNTORP Table and 4 chairs, light brown stained white stained/light brown stained, 125 cm (49 1/4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/pinntorp-pinntorp-table-and-4-chairs-light-brown-stained-white-stained-light-brown-stained-s69564450/,"index, follow",554,9,0,13,12
https://www.ikea.com/in/en/p/nordviken-nordviken-table-and-4-chairs-black-black-s39305156/,200,"NORDVIKEN / NORDVIKEN table and 4 chairs, black/black, 152/223x95 cm (597/8/873/4x373/8"") - IKEA","NORDVIKEN / NORDVIKEN table and 4 chairs, black/black, 152/223x95 cm (597/8/873/4x373/8"")","NORDVIKEN / NORDVIKEN Table and 4 chairs, black/black, 152/223x95 cm (59 7/8/87 3/4x37 3/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/nordviken-nordviken-table-and-4-chairs-black-black-s39305156/,"index, follow",711,12,0,21,20
https://www.ikea.com/in/en/p/hauga-stefan-table-and-6-chairs-grey-grey-s59575147/,200,"HAUGA / STEFAN table and 6 chairs, grey/grey, 168x74 cm (661/8x291/8"") - IKEA","HAUGA / STEFAN table and 6 chairs, grey/grey, 168x74 cm (661/8x291/8"") Traditional HAUGA table for 6 paired with slatted STEFAN chairs in solid wood – ideal for dining areas in the kitchen or living room. Add a chair cushion in a style you like for extra comfort.","HAUGA / STEFAN Table and 6 chairs, grey/grey, 168x74 cm (66 1/8x29 1/8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/hauga-stefan-table-and-6-chairs-grey-grey-s59575147/,"index, follow",635,11,0,13,12
https://www.ikea.com/in/en/p/danderyd-ingolf-table-and-4-chairs-oak-veneer-white-hallarp-beige-s49388735/,200,"DANDERYD / INGOLF table and 4 chairs, oak veneer white/Hallarp beige, 130x80 cm (511/8x311/2"") - IKEA","DANDERYD / INGOLF table and 4 chairs, oak veneer white/Hallarp beige, 130x80 cm (511/8x311/2"") 4-seat dining set with a traditional expression, made for a modern lifestyle with comfy, upholstered chairs and table with natural wooden veneer top and durable, sturdy steel legs with a turned wood look.","DANDERYD / INGOLF Table and 4 chairs, oak veneer white/Hallarp beige, 130x80 cm (51 1/8x31 1/2 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/danderyd-ingolf-table-and-4-chairs-oak-veneer-white-hallarp-beige-s49388735/,"index, follow",850,14,0,25,24
https://www.ikea.com/in/en/cat/2-seater-dining-tables-57297/,200,Buy 2-Seater Dining Tables at Best Price in India  - IKEA,Shop for two-seater dining tables online at IKEA. Discover compact and space-saving small dining tables for two. Buy 2-seater dining tables now!,2 Seater Dining Tables,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/2-seater-dining-tables-57297/,"index, follow",1703,40,0,29,29
https://www.ikea.com/in/en/cat/4-seater-dining-tables-21826/,200,4 Seater Dining Table - Buy 4 Seater Dining Table Online - IKEA,Buy modern 4 seater dining tables online at IKEA. Browse through a variety of colors & materials to create a cozy dining spot that complements your home. Shop Now.,4 Seater Dining Tables,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/4-seater-dining-tables-21826/,"index, follow",1898,80,3,58,58
https://www.ikea.com/in/en/cat/sofas-fu003/f/6-seater-sofa-f-seats--38771/,200,6 Seater Sofas - Buy 6 seater sofas online at best prices  - IKEA,Browse large 6 seater sofas from IKEA. Perfect for big families and lots of guests. Removable covers. Easy storage. Pull out beds. Shop online now.,6 seater sofa,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/sofas-fu003/f/6-seater-sofa-f-seats--38771/,"index, follow",1204,45,1,12,12
https://www.ikea.com/in/en/cat/dining-sets-19145/,200,Buy Modern Dining Table Set Online in India - IKEA,"Buy dining sets online at best prices. Discover 2, 4, 6, & 10-seater dining table sets to suit your needs & elevate your dining experience with our affordable options.",Dining sets,Sort and Filter | Results list | Gather around the table,https://www.ikea.com/in/en/cat/dining-sets-19145/,"index, follow",3527,52,0,44,44
https://www.ikea.com/in/en/cat/extendable-tables-21829/,200,Buy Extendable Dining Table Online in India - IKEA,Buy an extendable dining table at IKEA. Discover the perfect solution to adapt your space with style and efficiency. Shop now and transform your dining area with ease.,Extendable Dining Tables,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/extendable-tables-21829/,"index, follow",1986,34,0,28,28
https://www.ikea.com/in/en/cat/dining-chairs-25219/,200,Dining Chairs - Buy Chairs for Dining Table Online - IKEA,Buy dining chairs online at IKEA. Discover an array of stylish dining chair designs and colors to elevate your dining experience. Shop Now.,Dining Chairs,Sort and Filter | Results list | Always room for more,https://www.ikea.com/in/en/cat/dining-chairs-25219/,"index, follow",2033,46,0,36,36
https://www.ikea.com/in/en/cat/foldable-chairs-25222/,200,Folding Chairs - Buy Comfortable Foldable Chairs Online  - IKEA,"Buy folding chairs online for comfortable, space-saving seating solutions that enhance your living spaces. Find your ideal foldable chair at IKEA today. Shop Now.",Foldable chairs,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/foldable-chairs-25222/,"index, follow",2354,25,0,18,18
https://www.ikea.com/in/en/cat/dining-tables-21825/,200,Dining Table - Buy kitchen table online at affordable price in india. - IKEA,"Family meals, helping kids with the homework, a lot goes on at a dining table. That's why we've designed ours to be stylish and durable. Choose from our two, four or six-seater dining room tables or small kitchen table. Click here to see them all!",Dining tables,Sort and Filter | Results list | Dining tables and chairs that are the perfect match,https://www.ikea.com/in/en/cat/dining-tables-21825/,"index, follow",3487,47,3,35,35
https://www.ikea.com/in/en/cat/bedding-tl004/,200,Bedding - Buy bedding sets online at affordable price - IKEA,"Sleep better with cosy, breathable beddings in colours and textures you’ll love—perfect for every season. Shop at IKEA.",Bedding,Flat 15% off* online on bedsheets & pillow covers | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/bedding-tl004/,"index, follow",1976,72,0,41,41
https://www.ikea.com/in/en/cat/mattresses-bm002/,200,Mattress – Shop Comfortable & Supportive Mattresses Online - IKEA,"Find the perfect mattress for a great night’s sleep. Explore durable, comfortable options and buy a mattress online with ease. Browse or visit IKEA today!",Mattresses,Perfecting your 8 hours with the right mattresses | All our mattresses  come with a 10-year guarantee | Sort and Filter,https://www.ikea.com/in/en/cat/mattresses-bm002/,"index, follow",1804,71,3,32,32
https://www.ikea.com/in/en/cat/bedside-tables-20656/,200,Bedside Tables - Buy bedside table online  - IKEA,"Keep your glasses, books or alarm clocks close by with our bedside tables. Discover different styles, colours and sizes - bedside table pegboard for saving space, beside cabinet, modern bedside tables, we've got them all. Browse online or in-store!",Bedside tables,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/bedside-tables-20656/,"index, follow",3048,100,0,59,59
https://www.ikea.com/in/en/cat/under-bed-storage-19059/,200,Underbed Storage - Buy under bed storage boxes online at affordable price in india. - IKEA,"An underbed storage is perfect for keeping duvets, clothes and more while saving space. We have under bed storage boxes in a wide range of sizes, colours and materials. Choose from underbed storage drawers, underbed storage with wheels and more.",Under bed storage,What’s Under Your Bed? More Storage Space! | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/under-bed-storage-19059/,"index, follow",740,36,0,27,27
https://www.ikea.com/in/en/cat/bed-slats-24827/,200,Bed Slats - Support Your Mattress with Durable Bed Slats - IKEA,"Explore sturdy bed slats that offer great mattress support, better airflow, and lasting comfort for every night’s sleep.",Bed slats,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/bed-slats-24827/,"index, follow",999,41,11,23,23
https://www.ikea.com/in/en/cat/beds-with-mattresses-included-700513/,200,Beds & Mattresses Combo | Buy Bed and Mattresses Together - IKEA,"Experience comfort and style in your bedroom with our Beds with Mattresses Included, providing a complete and cozy sleeping solution. Shop Now at IKEA.",Beds with mattresses included,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/beds-with-mattresses-included-700513/,"index, follow",340,35,0,31,31
https://www.ikea.com/in/en/cat/bed-headboard-covers-57280/,200,Bed Frame Covers - Refresh Your Bed with Style - IKEA,Transform your bedroom with our exclusive bed frame covers. Explore IKEA India for stylish and customizable options. Elevate your sleep sanctuary.,Bed & headboard covers,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/bed-headboard-covers-57280/,"index, follow",106,14,0,10,10
https://www.ikea.com/in/en/cat/bedroom-furniture-sets-54992/,200,Bedroom Furniture - Buy bedroom furniture sets online - IKEA,Buy a wide range of modern bedroom furniture sets online in India at affordable price. Find the perfect combination of quality and style for your bedroom. Explore today.,Bedroom furniture sets,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/bedroom-furniture-sets-54992/,"index, follow",2498,62,1,30,30
https://www.ikea.com/addon-app/space/platform/latest/in/en/,200,,,,,,,0,0,0,0,0
https://www.ikea.com/in/en/cat/beds-with-storage-25205/,200,Storage Beds - Buy beds with storage at affordable price - IKEA,"Buy beds with storage online. Find stylish, space-saving storage bed solutions to maximize your storage while enhancing comfort. Shop at IKEA!",Beds with storage,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/beds-with-storage-25205/,"index, follow",1763,93,0,52,52
https://www.ikea.com/in/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-luroey-s09504591/,200,"TONSTAD bed frame with storage, brown stained oak veneer/Luröy, 180x200 cm (707/8x783/4"") - IKEA","TONSTAD bed frame with storage, brown stained oak veneer/Luröy, 180x200 cm (707/8x783/4"") Adjustable bed sides allow you to use mattresses of different thicknesses. The bed has a strong and sturdy construction that allows you to use it for many years.","TONSTAD Bed frame with storage, brown stained oak veneer/Luröy, 180x200 cm (70 7/8x78 3/4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-luroey-s09504591/,"index, follow",942,11,0,21,21
https://www.ikea.com/in/en/p/songesand-bed-frame-with-4-storage-boxes-brown-luroey-s49241183/,200,"SONGESAND bed frame with 4 storage boxes, brown/Luröy, 180x200 cm (707/8x783/4"") - IKEA","SONGESAND bed frame with 4 storage boxes, brown/Luröy, 180x200 cm (707/8x783/4"") A sturdy bed frame with soft, profile edges and high legs. A classic shape that will last for many years. Also, there are spacious storage boxes under the bed where you can store bedding or clothes.","SONGESAND Bed frame with 4 storage boxes, brown/Luröy, 180x200 cm (70 7/8x78 3/4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/songesand-bed-frame-with-4-storage-boxes-brown-luroey-s49241183/,"index, follow",1133,15,0,26,25
https://www.ikea.com/in/en/p/idanaes-upholstered-ottoman-bed-gunnared-dark-grey-60458977/,200,"IDANÄS upholstered ottoman bed, Gunnared dark grey, 180x200 cm (707/8x783/4"") - IKEA","IDANÄS upholstered ottoman bed, Gunnared dark grey, 180x200 cm (707/8x783/4"") The sloping headboard and soft upholstery make IDANÄS ottoman bed extra comfortable. Classic button detailing is timeless, while the space under the bed adds generous everyday storage.","IDANÄS Upholstered ottoman bed, Gunnared dark grey, 180x200 cm (70 7/8x78 3/4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/idanaes-upholstered-ottoman-bed-gunnared-dark-grey-60458977/,"index, follow",1017,9,0,20,19
https://www.ikea.com/in/en/p/idanaes-bed-frame-with-storage-dark-brown-stained-50458874/,200,"IDANÄS bed frame with storage, dark brown stained, 180x200 cm (707/8x783/4"") - IKEA","IDANÄS bed frame with storage, dark brown stained, 180x200 cm (707/8x783/4"") IDANÄS bed frame with storage is both eyecatching and practical. The built-in drawers make use of the space under your bed, and are also soft-closing. The timeless design is easy to love for a long time.","IDANÄS Bed frame with storage, dark brown stained, 180x200 cm (70 7/8x78 3/4 "")",Must be completed with | How to get it | Product details,https://www.ikea.com/in/en/p/idanaes-bed-frame-with-storage-dark-brown-stained-50458874/,"index, follow",974,13,0,24,23
https://www.ikea.com/in/en/p/songesand-bed-frame-with-2-storage-boxes-brown-s89240983/,200,"SONGESAND bed frame with 2 storage boxes, brown, 90x200 cm (353/8x783/4"") - IKEA","SONGESAND bed frame with 2 storage boxes, brown, 90x200 cm (353/8x783/4"") A sturdy bed frame with soft, profile edges and high legs. A classic shape that will last for many years. Also, there are spacious storage boxes under the bed where you can store bedding or clothes.","SONGESAND Bed frame with 2 storage boxes, brown, 90x200 cm (35 3/8x78 3/4 "")",Must be completed with | How to get it | Product details,https://www.ikea.com/in/en/p/songesand-bed-frame-with-2-storage-boxes-brown-s89240983/,"index, follow",1001,15,0,19,18
https://www.ikea.com/in/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s99291967/,200,"SLÄKT bed frame w storage+slatted bedbase, white, 90x200 cm (353/8x783/4"") - IKEA","SLÄKT bed frame w storage+slatted bedbase, white, 90x200 cm (353/8x783/4"") A teenager's dream. A nice bed with lots of storage which swallows up everything from t-shirts to hobby things, and not least, dirty laundry. Everything in a small space and at a comfortable distance.","SLÄKT Bed frame w storage+slatted bedbase, white, 90x200 cm (35 3/8x78 3/4 "")",Must be completed with | How to get it | Product details,https://www.ikea.com/in/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s99291967/,"index, follow",1648,10,0,12,11
https://www.ikea.com/in/en/p/flekke-day-bed-w-2-drawers-2-mattresses-black-brown-vannareid-extra-firm-s39390927/,200,"FLEKKE day-bed w 2 drawers/2 mattresses, black-brown/Vannareid extra firm, 80x200 cm (311/2x783/4"") - IKEA","FLEKKE day-bed w 2 drawers/2 mattresses, black-brown/Vannareid extra firm, 80x200 cm (311/2x783/4"") A sofa by day and a bed for one – or two – by night. The two large drawers give plenty of space for duvets, pillows and bed linen. A smart solution when you live in a small space.","FLEKKE Day-bed w 2 drawers/2 mattresses, black-brown/Vannareid extra firm, 80x200 cm (31 1/2x78 3/4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/flekke-day-bed-w-2-drawers-2-mattresses-black-brown-vannareid-extra-firm-s39390927/,"index, follow",1012,13,0,22,21
